state,date,sex,ethnicity,population,abs
Johor,1/1/2000,female,bumi_malay,718.2,2760
Johor,1/1/2000,male,bumi_malay,734.3,3985
Johor,1/1/2001,female,bumi_malay,734.6,3032
Johor,1/1/2001,male,bumi_malay,752.3,4263
Johor,1/1/2002,female,bumi_malay,750.4,3274
Johor,1/1/2002,male,bumi_malay,769.5,4332
Johor,1/1/2003,female,bumi_malay,765.2,3204
Johor,1/1/2003,male,bumi_malay,785.8,4436
Johor,1/1/2004,female,bumi_malay,780.6,3253
Johor,1/1/2004,male,bumi_malay,802.2,4463
Johor,1/1/2005,female,bumi_malay,795.4,3387
Johor,1/1/2005,male,bumi_malay,818.5,4582
Johor,1/1/2006,female,bumi_malay,810.3,3463
Johor,1/1/2006,male,bumi_malay,834.7,4714
Johor,1/1/2007,female,bumi_malay,825,3529
Johor,1/1/2007,male,bumi_malay,850.6,5010
Johor,1/1/2008,female,bumi_malay,839.5,3818
Johor,1/1/2008,male,bumi_malay,866.2,5149
Johor,1/1/2009,female,bumi_malay,853.5,3768
Johor,1/1/2009,male,bumi_malay,881.8,5193
Johor,1/1/2010,female,bumi_malay,868.2,3712
Johor,1/1/2010,male,bumi_malay,898.3,5285
Johor,1/1/2011,female,bumi_malay,881.2,3876
Johor,1/1/2011,male,bumi_malay,911.1,5273
Johor,1/1/2012,female,bumi_malay,890.1,4148
Johor,1/1/2012,male,bumi_malay,922.4,5474
Johor,1/1/2013,female,bumi_malay,900.7,4231
Johor,1/1/2013,male,bumi_malay,932.1,5627
Johor,1/1/2014,female,bumi_malay,914.3,4204
Johor,1/1/2014,male,bumi_malay,944.4,5671
Johor,1/1/2015,female,bumi_malay,929,4466
Johor,1/1/2015,male,bumi_malay,957.5,6008
Johor,1/1/2016,female,bumi_malay,940.4,4767
Johor,1/1/2016,male,bumi_malay,968.2,6389
Johor,1/1/2017,female,bumi_malay,956,4911
Johor,1/1/2017,male,bumi_malay,981,6636
Johor,1/1/2018,female,bumi_malay,973.6,5027
Johor,1/1/2018,male,bumi_malay,997.7,6785
Johor,1/1/2019,female,bumi_malay,991.4,5234
Johor,1/1/2019,male,bumi_malay,1014.1,6928
Johor,1/1/2020,female,bumi_malay,1062,4831
Johor,1/1/2020,male,bumi_malay,1096.4,6645
Johor,1/1/2021,female,bumi_malay,1077.5,6736
Johor,1/1/2021,male,bumi_malay,1111.2,8554
Johor,1/1/2022,female,bumi_malay,1087.8,6296
Johor,1/1/2022,male,bumi_malay,1120.7,8021
Johor,1/1/2023,female,bumi_malay,1100.7,5909
Johor,1/1/2023,male,bumi_malay,1133.1,7654
Kedah,1/1/2000,female,bumi_malay,633.4,2971
Kedah,1/1/2000,male,bumi_malay,622.8,3701
Kedah,1/1/2001,female,bumi_malay,644.2,3033
Kedah,1/1/2001,male,bumi_malay,635,3848
Kedah,1/1/2002,female,bumi_malay,654.9,3225
Kedah,1/1/2002,male,bumi_malay,646.8,4121
Kedah,1/1/2003,female,bumi_malay,664.7,3503
Kedah,1/1/2003,male,bumi_malay,657.9,4280
Kedah,1/1/2004,female,bumi_malay,674.7,3340
Kedah,1/1/2004,male,bumi_malay,668.7,4194
Kedah,1/1/2005,female,bumi_malay,684.5,3480
Kedah,1/1/2005,male,bumi_malay,679.3,4249
Kedah,1/1/2006,female,bumi_malay,693.9,3587
Kedah,1/1/2006,male,bumi_malay,689.7,4504
Kedah,1/1/2007,female,bumi_malay,703.3,3660
Kedah,1/1/2007,male,bumi_malay,699.8,4597
Kedah,1/1/2008,female,bumi_malay,712.5,3664
Kedah,1/1/2008,male,bumi_malay,709.7,4643
Kedah,1/1/2009,female,bumi_malay,721.7,3921
Kedah,1/1/2009,male,bumi_malay,720.1,4991
Kedah,1/1/2010,female,bumi_malay,732.2,3933
Kedah,1/1/2010,male,bumi_malay,731.4,4917
Kedah,1/1/2011,female,bumi_malay,741.3,3888
Kedah,1/1/2011,male,bumi_malay,739.9,5151
Kedah,1/1/2012,female,bumi_malay,754.5,4047
Kedah,1/1/2012,male,bumi_malay,753.9,5330
Kedah,1/1/2013,female,bumi_malay,767.7,4231
Kedah,1/1/2013,male,bumi_malay,765.8,5342
Kedah,1/1/2014,female,bumi_malay,780.2,4355
Kedah,1/1/2014,male,bumi_malay,777.8,5622
Kedah,1/1/2015,female,bumi_malay,793.4,4617
Kedah,1/1/2015,male,bumi_malay,790.1,5904
Kedah,1/1/2016,female,bumi_malay,803.7,4744
Kedah,1/1/2016,male,bumi_malay,799.3,5887
Kedah,1/1/2017,female,bumi_malay,814.4,4973
Kedah,1/1/2017,male,bumi_malay,811,6188
Kedah,1/1/2018,female,bumi_malay,823.5,5007
Kedah,1/1/2018,male,bumi_malay,819.5,6285
Kedah,1/1/2019,female,bumi_malay,833.1,4870
Kedah,1/1/2019,male,bumi_malay,827.9,6104
Kedah,1/1/2020,female,bumi_malay,810.1,4655
Kedah,1/1/2020,male,bumi_malay,814.7,5885
Kedah,1/1/2021,female,bumi_malay,824.5,6662
Kedah,1/1/2021,male,bumi_malay,828.4,7652
Kedah,1/1/2022,female,bumi_malay,830.9,6216
Kedah,1/1/2022,male,bumi_malay,834.7,7531
Kedah,1/1/2023,female,bumi_malay,839.4,5749
Kedah,1/1/2023,male,bumi_malay,842.7,7110
Kelantan,1/1/2000,female,bumi_malay,632,3059
Kelantan,1/1/2000,male,bumi_malay,629.4,3987
Kelantan,1/1/2001,female,bumi_malay,644.8,3203
Kelantan,1/1/2001,male,bumi_malay,642.5,4013
Kelantan,1/1/2002,female,bumi_malay,656.5,3296
Kelantan,1/1/2002,male,bumi_malay,654.8,4405
Kelantan,1/1/2003,female,bumi_malay,666.9,3410
Kelantan,1/1/2003,male,bumi_malay,665.4,4598
Kelantan,1/1/2004,female,bumi_malay,677.5,3382
Kelantan,1/1/2004,male,bumi_malay,675.5,4552
Kelantan,1/1/2005,female,bumi_malay,687.2,3508
Kelantan,1/1/2005,male,bumi_malay,685.6,4677
Kelantan,1/1/2006,female,bumi_malay,696.6,3641
Kelantan,1/1/2006,male,bumi_malay,694.9,4657
Kelantan,1/1/2007,female,bumi_malay,705.9,3705
Kelantan,1/1/2007,male,bumi_malay,704.5,4845
Kelantan,1/1/2008,female,bumi_malay,715,3826
Kelantan,1/1/2008,male,bumi_malay,713.5,5224
Kelantan,1/1/2009,female,bumi_malay,724.2,4090
Kelantan,1/1/2009,male,bumi_malay,722.9,5345
Kelantan,1/1/2010,female,bumi_malay,734.3,3964
Kelantan,1/1/2010,male,bumi_malay,732.8,5228
Kelantan,1/1/2011,female,bumi_malay,746.9,4141
Kelantan,1/1/2011,male,bumi_malay,745.5,5239
Kelantan,1/1/2012,female,bumi_malay,761.7,4024
Kelantan,1/1/2012,male,bumi_malay,760.1,5190
Kelantan,1/1/2013,female,bumi_malay,776.8,4139
Kelantan,1/1/2013,male,bumi_malay,777,5247
Kelantan,1/1/2014,female,bumi_malay,791.9,4319
Kelantan,1/1/2014,male,bumi_malay,793.9,5593
Kelantan,1/1/2015,female,bumi_malay,808.8,4447
Kelantan,1/1/2015,male,bumi_malay,811.4,5721
Kelantan,1/1/2016,female,bumi_malay,824.9,4412
Kelantan,1/1/2016,male,bumi_malay,828.7,5713
Kelantan,1/1/2017,female,bumi_malay,839.6,4612
Kelantan,1/1/2017,male,bumi_malay,843.8,5871
Kelantan,1/1/2018,female,bumi_malay,853.6,4698
Kelantan,1/1/2018,male,bumi_malay,859.5,5884
Kelantan,1/1/2019,female,bumi_malay,866.5,4655
Kelantan,1/1/2019,male,bumi_malay,873.9,6019
Kelantan,1/1/2020,female,bumi_malay,837.8,4415
Kelantan,1/1/2020,male,bumi_malay,833.6,5813
Kelantan,1/1/2021,female,bumi_malay,849.7,5948
Kelantan,1/1/2021,male,bumi_malay,845.3,7093
Kelantan,1/1/2022,female,bumi_malay,859.3,5690
Kelantan,1/1/2022,male,bumi_malay,854.8,6912
Kelantan,1/1/2023,female,bumi_malay,870.6,4992
Kelantan,1/1/2023,male,bumi_malay,866.2,6047
Malacca,1/1/2000,female,bumi_malay,195.2,1054
Malacca,1/1/2000,male,bumi_malay,193.4,1168
Malacca,1/1/2001,female,bumi_malay,202,1043
Malacca,1/1/2001,male,bumi_malay,199.9,1207
Malacca,1/1/2002,female,bumi_malay,208.7,1136
Malacca,1/1/2002,male,bumi_malay,206.1,1292
Malacca,1/1/2003,female,bumi_malay,215.1,1111
Malacca,1/1/2003,male,bumi_malay,212.1,1265
Malacca,1/1/2004,female,bumi_malay,221.9,1134
Malacca,1/1/2004,male,bumi_malay,218.3,1284
Malacca,1/1/2005,female,bumi_malay,228.4,1137
Malacca,1/1/2005,male,bumi_malay,224.4,1368
Malacca,1/1/2006,female,bumi_malay,235.2,1136
Malacca,1/1/2006,male,bumi_malay,230.5,1322
Malacca,1/1/2007,female,bumi_malay,242.1,1128
Malacca,1/1/2007,male,bumi_malay,236.6,1374
Malacca,1/1/2008,female,bumi_malay,248.9,1203
Malacca,1/1/2008,male,bumi_malay,242.8,1478
Malacca,1/1/2009,female,bumi_malay,255.6,1190
Malacca,1/1/2009,male,bumi_malay,248.8,1509
Malacca,1/1/2010,female,bumi_malay,262.4,1178
Malacca,1/1/2010,male,bumi_malay,254.8,1489
Malacca,1/1/2011,female,bumi_malay,266.1,1188
Malacca,1/1/2011,male,bumi_malay,255.2,1525
Malacca,1/1/2012,female,bumi_malay,268.7,1266
Malacca,1/1/2012,male,bumi_malay,259.2,1512
Malacca,1/1/2013,female,bumi_malay,273.5,1314
Malacca,1/1/2013,male,bumi_malay,263.3,1554
Malacca,1/1/2014,female,bumi_malay,279.6,1253
Malacca,1/1/2014,male,bumi_malay,267.9,1621
Malacca,1/1/2015,female,bumi_malay,285.6,1352
Malacca,1/1/2015,male,bumi_malay,273.2,1641
Malacca,1/1/2016,female,bumi_malay,291.1,1410
Malacca,1/1/2016,male,bumi_malay,277.8,1715
Malacca,1/1/2017,female,bumi_malay,296.2,1526
Malacca,1/1/2017,male,bumi_malay,282.6,1777
Malacca,1/1/2018,female,bumi_malay,300.5,1449
Malacca,1/1/2018,male,bumi_malay,286.2,1863
Malacca,1/1/2019,female,bumi_malay,304.8,1522
Malacca,1/1/2019,male,bumi_malay,289.7,1857
Malacca,1/1/2020,female,bumi_malay,322.8,1465
Malacca,1/1/2020,male,bumi_malay,331.1,1779
Malacca,1/1/2021,female,bumi_malay,327.3,2003
Malacca,1/1/2021,male,bumi_malay,335.8,2384
Malacca,1/1/2022,female,bumi_malay,330.6,1859
Malacca,1/1/2022,male,bumi_malay,339,2201
Malacca,1/1/2023,female,bumi_malay,334.3,1690
Malacca,1/1/2023,male,bumi_malay,342.7,2068
Negeri Sembilan,1/1/2000,female,bumi_malay,231.6,946
Negeri Sembilan,1/1/2000,male,bumi_malay,235.1,1300
Negeri Sembilan,1/1/2001,female,bumi_malay,237,1066
Negeri Sembilan,1/1/2001,male,bumi_malay,240.4,1411
Negeri Sembilan,1/1/2002,female,bumi_malay,242.2,1149
Negeri Sembilan,1/1/2002,male,bumi_malay,245.7,1472
Negeri Sembilan,1/1/2003,female,bumi_malay,247.5,1093
Negeri Sembilan,1/1/2003,male,bumi_malay,251,1525
Negeri Sembilan,1/1/2004,female,bumi_malay,253,1103
Negeri Sembilan,1/1/2004,male,bumi_malay,256.5,1474
Negeri Sembilan,1/1/2005,female,bumi_malay,258.4,1127
Negeri Sembilan,1/1/2005,male,bumi_malay,262.1,1582
Negeri Sembilan,1/1/2006,female,bumi_malay,264,1139
Negeri Sembilan,1/1/2006,male,bumi_malay,267.7,1602
Negeri Sembilan,1/1/2007,female,bumi_malay,269.5,1144
Negeri Sembilan,1/1/2007,male,bumi_malay,273.4,1567
Negeri Sembilan,1/1/2008,female,bumi_malay,274.9,1314
Negeri Sembilan,1/1/2008,male,bumi_malay,278.8,1836
Negeri Sembilan,1/1/2009,female,bumi_malay,280.3,1313
Negeri Sembilan,1/1/2009,male,bumi_malay,284.1,1822
Negeri Sembilan,1/1/2010,female,bumi_malay,285.6,1310
Negeri Sembilan,1/1/2010,male,bumi_malay,289.5,1808
Negeri Sembilan,1/1/2011,female,bumi_malay,290.3,1364
Negeri Sembilan,1/1/2011,male,bumi_malay,294.2,1814
Negeri Sembilan,1/1/2012,female,bumi_malay,291.9,1411
Negeri Sembilan,1/1/2012,male,bumi_malay,295.9,1761
Negeri Sembilan,1/1/2013,female,bumi_malay,294.3,1439
Negeri Sembilan,1/1/2013,male,bumi_malay,297.3,1894
Negeri Sembilan,1/1/2014,female,bumi_malay,298,1501
Negeri Sembilan,1/1/2014,male,bumi_malay,297.9,1940
Negeri Sembilan,1/1/2015,female,bumi_malay,303.1,1557
Negeri Sembilan,1/1/2015,male,bumi_malay,303,2041
Negeri Sembilan,1/1/2016,female,bumi_malay,306.2,1625
Negeri Sembilan,1/1/2016,male,bumi_malay,305.3,2058
Negeri Sembilan,1/1/2017,female,bumi_malay,312.3,1658
Negeri Sembilan,1/1/2017,male,bumi_malay,311.3,2213
Negeri Sembilan,1/1/2018,female,bumi_malay,316.4,1692
Negeri Sembilan,1/1/2018,male,bumi_malay,315.3,2330
Negeri Sembilan,1/1/2019,female,bumi_malay,320.8,1688
Negeri Sembilan,1/1/2019,male,bumi_malay,318.8,2259
Negeri Sembilan,1/1/2020,female,bumi_malay,342.6,1623
Negeri Sembilan,1/1/2020,male,bumi_malay,350.6,2202
Negeri Sembilan,1/1/2021,female,bumi_malay,348.3,2265
Negeri Sembilan,1/1/2021,male,bumi_malay,356.1,2811
Negeri Sembilan,1/1/2022,female,bumi_malay,351.9,2107
Negeri Sembilan,1/1/2022,male,bumi_malay,359.9,2699
Negeri Sembilan,1/1/2023,female,bumi_malay,356,1986
Negeri Sembilan,1/1/2023,male,bumi_malay,363.9,2569
Pahang,1/1/2000,female,bumi_malay,434.7,1485
Pahang,1/1/2000,male,bumi_malay,451.7,2204
Pahang,1/1/2001,female,bumi_malay,442.3,1519
Pahang,1/1/2001,male,bumi_malay,460.6,2290
Pahang,1/1/2002,female,bumi_malay,449.8,1666
Pahang,1/1/2002,male,bumi_malay,470.1,2601
Pahang,1/1/2003,female,bumi_malay,457.6,1625
Pahang,1/1/2003,male,bumi_malay,479.6,2565
Pahang,1/1/2004,female,bumi_malay,464.5,1674
Pahang,1/1/2004,male,bumi_malay,488.9,2612
Pahang,1/1/2005,female,bumi_malay,472.1,1722
Pahang,1/1/2005,male,bumi_malay,497.8,2705
Pahang,1/1/2006,female,bumi_malay,479.4,1791
Pahang,1/1/2006,male,bumi_malay,506.9,2812
Pahang,1/1/2007,female,bumi_malay,486.6,1848
Pahang,1/1/2007,male,bumi_malay,515.8,2848
Pahang,1/1/2008,female,bumi_malay,493.6,1905
Pahang,1/1/2008,male,bumi_malay,524.9,3030
Pahang,1/1/2009,female,bumi_malay,500.4,2047
Pahang,1/1/2009,male,bumi_malay,534,3144
Pahang,1/1/2010,female,bumi_malay,507.9,2194
Pahang,1/1/2010,male,bumi_malay,544.3,3286
Pahang,1/1/2011,female,bumi_malay,514.6,2239
Pahang,1/1/2011,male,bumi_malay,553.2,3313
Pahang,1/1/2012,female,bumi_malay,521.3,2185
Pahang,1/1/2012,male,bumi_malay,559.6,3290
Pahang,1/1/2013,female,bumi_malay,529.3,2265
Pahang,1/1/2013,male,bumi_malay,565.3,3389
Pahang,1/1/2014,female,bumi_malay,538.5,2297
Pahang,1/1/2014,male,bumi_malay,573.2,3578
Pahang,1/1/2015,female,bumi_malay,547.3,2469
Pahang,1/1/2015,male,bumi_malay,579.7,3568
Pahang,1/1/2016,female,bumi_malay,555.8,2573
Pahang,1/1/2016,male,bumi_malay,585.8,3742
Pahang,1/1/2017,female,bumi_malay,563.2,2743
Pahang,1/1/2017,male,bumi_malay,593.6,3837
Pahang,1/1/2018,female,bumi_malay,570.6,2712
Pahang,1/1/2018,male,bumi_malay,599.8,3873
Pahang,1/1/2019,female,bumi_malay,577.7,2763
Pahang,1/1/2019,male,bumi_malay,606.2,3740
Pahang,1/1/2020,female,bumi_malay,556.6,2552
Pahang,1/1/2020,male,bumi_malay,577.7,3562
Pahang,1/1/2021,female,bumi_malay,564.5,3042
Pahang,1/1/2021,male,bumi_malay,585.2,4251
Pahang,1/1/2022,female,bumi_malay,570.8,3240
Pahang,1/1/2022,male,bumi_malay,590.6,4632
Pahang,1/1/2023,female,bumi_malay,577.4,3201
Pahang,1/1/2023,male,bumi_malay,596.5,4266
Perak,1/1/2000,female,bumi_malay,535.8,2565
Perak,1/1/2000,male,bumi_malay,533.2,3479
Perak,1/1/2001,female,bumi_malay,546.2,2855
Perak,1/1/2001,male,bumi_malay,544.3,3530
Perak,1/1/2002,female,bumi_malay,555.5,2965
Perak,1/1/2002,male,bumi_malay,554.1,3916
Perak,1/1/2003,female,bumi_malay,564.2,3081
Perak,1/1/2003,male,bumi_malay,563.2,4017
Perak,1/1/2004,female,bumi_malay,573.1,2949
Perak,1/1/2004,male,bumi_malay,572.3,3916
Perak,1/1/2005,female,bumi_malay,582.1,3012
Perak,1/1/2005,male,bumi_malay,581.4,3851
Perak,1/1/2006,female,bumi_malay,590.9,3158
Perak,1/1/2006,male,bumi_malay,590.4,3966
Perak,1/1/2007,female,bumi_malay,599.4,3247
Perak,1/1/2007,male,bumi_malay,599,4071
Perak,1/1/2008,female,bumi_malay,607.2,3350
Perak,1/1/2008,male,bumi_malay,607.1,4246
Perak,1/1/2009,female,bumi_malay,615,3419
Perak,1/1/2009,male,bumi_malay,614.9,4318
Perak,1/1/2010,female,bumi_malay,623.5,3288
Perak,1/1/2010,male,bumi_malay,623.9,4222
Perak,1/1/2011,female,bumi_malay,632.2,3504
Perak,1/1/2011,male,bumi_malay,632.3,4339
Perak,1/1/2012,female,bumi_malay,638,3579
Perak,1/1/2012,male,bumi_malay,639.2,4440
Perak,1/1/2013,female,bumi_malay,640.8,3681
Perak,1/1/2013,male,bumi_malay,641.8,4429
Perak,1/1/2014,female,bumi_malay,646.2,3712
Perak,1/1/2014,male,bumi_malay,649.7,4626
Perak,1/1/2015,female,bumi_malay,649.2,3731
Perak,1/1/2015,male,bumi_malay,652.2,4762
Perak,1/1/2016,female,bumi_malay,655,3805
Perak,1/1/2016,male,bumi_malay,660.8,4978
Perak,1/1/2017,female,bumi_malay,660.8,3892
Perak,1/1/2017,male,bumi_malay,667.1,5016
Perak,1/1/2018,female,bumi_malay,666.6,4125
Perak,1/1/2018,male,bumi_malay,671.9,5087
Perak,1/1/2019,female,bumi_malay,672.4,4118
Perak,1/1/2019,male,bumi_malay,677.9,5069
Perak,1/1/2020,female,bumi_malay,679.3,3926
Perak,1/1/2020,male,bumi_malay,685.4,4942
Perak,1/1/2021,female,bumi_malay,690,4721
Perak,1/1/2021,male,bumi_malay,695.7,5935
Perak,1/1/2022,female,bumi_malay,695.8,5131
Perak,1/1/2022,male,bumi_malay,701,6196
Perak,1/1/2023,female,bumi_malay,702.1,4679
Perak,1/1/2023,male,bumi_malay,707,5794
Perlis,1/1/2000,female,bumi_malay,88.2,474
Perlis,1/1/2000,male,bumi_malay,85.7,594
Perlis,1/1/2001,female,bumi_malay,89.6,467
Perlis,1/1/2001,male,bumi_malay,87,608
Perlis,1/1/2002,female,bumi_malay,91,547
Perlis,1/1/2002,male,bumi_malay,88.2,607
Perlis,1/1/2003,female,bumi_malay,92.4,520
Perlis,1/1/2003,male,bumi_malay,89.5,679
Perlis,1/1/2004,female,bumi_malay,93.7,561
Perlis,1/1/2004,male,bumi_malay,90.7,630
Perlis,1/1/2005,female,bumi_malay,95.1,534
Perlis,1/1/2005,male,bumi_malay,92,669
Perlis,1/1/2006,female,bumi_malay,96.5,552
Perlis,1/1/2006,male,bumi_malay,93.2,684
Perlis,1/1/2007,female,bumi_malay,97.9,585
Perlis,1/1/2007,male,bumi_malay,94.5,681
Perlis,1/1/2008,female,bumi_malay,99.3,577
Perlis,1/1/2008,male,bumi_malay,95.7,797
Perlis,1/1/2009,female,bumi_malay,100.9,589
Perlis,1/1/2009,male,bumi_malay,97.2,737
Perlis,1/1/2010,female,bumi_malay,102.8,608
Perlis,1/1/2010,male,bumi_malay,98.9,815
Perlis,1/1/2011,female,bumi_malay,102.5,637
Perlis,1/1/2011,male,bumi_malay,100.2,763
Perlis,1/1/2012,female,bumi_malay,102.9,665
Perlis,1/1/2012,male,bumi_malay,101.5,742
Perlis,1/1/2013,female,bumi_malay,103.9,676
Perlis,1/1/2013,male,bumi_malay,103,802
Perlis,1/1/2014,female,bumi_malay,104.5,656
Perlis,1/1/2014,male,bumi_malay,104.1,779
Perlis,1/1/2015,female,bumi_malay,106,706
Perlis,1/1/2015,male,bumi_malay,106,820
Perlis,1/1/2016,female,bumi_malay,106.8,755
Perlis,1/1/2016,male,bumi_malay,107.5,874
Perlis,1/1/2017,female,bumi_malay,107.6,781
Perlis,1/1/2017,male,bumi_malay,107.8,930
Perlis,1/1/2018,female,bumi_malay,108.6,777
Perlis,1/1/2018,male,bumi_malay,108.4,994
Perlis,1/1/2019,female,bumi_malay,108.9,753
Perlis,1/1/2019,male,bumi_malay,108.8,961
Perlis,1/1/2020,female,bumi_malay,123.1,777
Perlis,1/1/2020,male,bumi_malay,122.3,915
Perlis,1/1/2021,female,bumi_malay,124.3,854
Perlis,1/1/2021,male,bumi_malay,123.4,1048
Perlis,1/1/2022,female,bumi_malay,125.1,938
Perlis,1/1/2022,male,bumi_malay,124.2,1156
Perlis,1/1/2023,female,bumi_malay,125.9,868
Perlis,1/1/2023,male,bumi_malay,125,1013
Penang,1/1/2000,female,bumi_malay,270,1129
Penang,1/1/2000,male,bumi_malay,265,1333
Penang,1/1/2001,female,bumi_malay,275.4,1125
Penang,1/1/2001,male,bumi_malay,270.4,1347
Penang,1/1/2002,female,bumi_malay,280.5,1248
Penang,1/1/2002,male,bumi_malay,275.9,1445
Penang,1/1/2003,female,bumi_malay,285.3,1210
Penang,1/1/2003,male,bumi_malay,280.8,1466
Penang,1/1/2004,female,bumi_malay,290.1,1219
Penang,1/1/2004,male,bumi_malay,285.8,1446
Penang,1/1/2005,female,bumi_malay,294.8,1252
Penang,1/1/2005,male,bumi_malay,290.9,1467
Penang,1/1/2006,female,bumi_malay,299.5,1281
Penang,1/1/2006,male,bumi_malay,295.9,1472
Penang,1/1/2007,female,bumi_malay,304.5,1292
Penang,1/1/2007,male,bumi_malay,301.2,1556
Penang,1/1/2008,female,bumi_malay,309.4,1356
Penang,1/1/2008,male,bumi_malay,306.3,1670
Penang,1/1/2009,female,bumi_malay,314.2,1342
Penang,1/1/2009,male,bumi_malay,311.5,1685
Penang,1/1/2010,female,bumi_malay,319.5,1458
Penang,1/1/2010,male,bumi_malay,316.8,1673
Penang,1/1/2011,female,bumi_malay,326.3,1406
Penang,1/1/2011,male,bumi_malay,322.4,1726
Penang,1/1/2012,female,bumi_malay,333,1442
Penang,1/1/2012,male,bumi_malay,328.3,1781
Penang,1/1/2013,female,bumi_malay,337.7,1491
Penang,1/1/2013,male,bumi_malay,336.5,1850
Penang,1/1/2014,female,bumi_malay,342.6,1538
Penang,1/1/2014,male,bumi_malay,345,1925
Penang,1/1/2015,female,bumi_malay,347.5,1643
Penang,1/1/2015,male,bumi_malay,349.8,1999
Penang,1/1/2016,female,bumi_malay,351.8,1646
Penang,1/1/2016,male,bumi_malay,355.3,2206
Penang,1/1/2017,female,bumi_malay,360.7,1853
Penang,1/1/2017,male,bumi_malay,362.6,2114
Penang,1/1/2018,female,bumi_malay,367.8,1836
Penang,1/1/2018,male,bumi_malay,371.6,2249
Penang,1/1/2019,female,bumi_malay,374.7,1763
Penang,1/1/2019,male,bumi_malay,379.2,2186
Penang,1/1/2020,female,bumi_malay,348.1,1689
Penang,1/1/2020,male,bumi_malay,359.7,2092
Penang,1/1/2021,female,bumi_malay,352,2229
Penang,1/1/2021,male,bumi_malay,363.4,2757
Penang,1/1/2022,female,bumi_malay,355.1,2088
Penang,1/1/2022,male,bumi_malay,366.3,2622
Penang,1/1/2023,female,bumi_malay,358.8,1938
Penang,1/1/2023,male,bumi_malay,370,2399
Sabah,1/1/2000,female,bumi_malay,147.1,285
Sabah,1/1/2000,male,bumi_malay,156.4,486
Sabah,1/1/2001,female,bumi_malay,143.6,357
Sabah,1/1/2001,male,bumi_malay,152.6,611
Sabah,1/1/2002,female,bumi_malay,139.7,401
Sabah,1/1/2002,male,bumi_malay,148.5,755
Sabah,1/1/2003,female,bumi_malay,135.5,424
Sabah,1/1/2003,male,bumi_malay,143.9,677
Sabah,1/1/2004,female,bumi_malay,131.4,488
Sabah,1/1/2004,male,bumi_malay,139.3,681
Sabah,1/1/2005,female,bumi_malay,127.4,357
Sabah,1/1/2005,male,bumi_malay,135.2,569
Sabah,1/1/2006,female,bumi_malay,123.4,329
Sabah,1/1/2006,male,bumi_malay,130.9,574
Sabah,1/1/2007,female,bumi_malay,119.6,344
Sabah,1/1/2007,male,bumi_malay,126.7,540
Sabah,1/1/2008,female,bumi_malay,115.9,362
Sabah,1/1/2008,male,bumi_malay,122.7,636
Sabah,1/1/2009,female,bumi_malay,112.3,368
Sabah,1/1/2009,male,bumi_malay,118.8,709
Sabah,1/1/2010,female,bumi_malay,109,385
Sabah,1/1/2010,male,bumi_malay,115,639
Sabah,1/1/2011,female,bumi_malay,113,421
Sabah,1/1/2011,male,bumi_malay,119.3,693
Sabah,1/1/2012,female,bumi_malay,117.2,360
Sabah,1/1/2012,male,bumi_malay,123.4,684
Sabah,1/1/2013,female,bumi_malay,123.6,430
Sabah,1/1/2013,male,bumi_malay,128.5,724
Sabah,1/1/2014,female,bumi_malay,129.4,472
Sabah,1/1/2014,male,bumi_malay,133.1,764
Sabah,1/1/2015,female,bumi_malay,135.6,485
Sabah,1/1/2015,male,bumi_malay,137.7,784
Sabah,1/1/2016,female,bumi_malay,139.9,636
Sabah,1/1/2016,male,bumi_malay,141.6,1113
Sabah,1/1/2017,female,bumi_malay,143.6,658
Sabah,1/1/2017,male,bumi_malay,144.7,1172
Sabah,1/1/2018,female,bumi_malay,146.8,704
Sabah,1/1/2018,male,bumi_malay,148.5,1268
Sabah,1/1/2019,female,bumi_malay,149.9,776
Sabah,1/1/2019,male,bumi_malay,152.8,1310
Sabah,1/1/2020,female,bumi_malay,103,751
Sabah,1/1/2020,male,bumi_malay,134,1229
Sabah,1/1/2021,female,bumi_malay,136.1,1050
Sabah,1/1/2021,male,bumi_malay,176.1,1568
Sabah,1/1/2022,female,bumi_malay,138.3,913
Sabah,1/1/2022,male,bumi_malay,177.8,1468
Sabah,1/1/2023,female,bumi_malay,141.1,916
Sabah,1/1/2023,male,bumi_malay,180.5,1412
Sarawak,1/1/2000,female,bumi_malay,228,799
Sarawak,1/1/2000,male,bumi_malay,234.2,943
Sarawak,1/1/2001,female,bumi_malay,233,779
Sarawak,1/1/2001,male,bumi_malay,239.7,989
Sarawak,1/1/2002,female,bumi_malay,238,810
Sarawak,1/1/2002,male,bumi_malay,245.2,1036
Sarawak,1/1/2003,female,bumi_malay,242.8,809
Sarawak,1/1/2003,male,bumi_malay,250.2,1100
Sarawak,1/1/2004,female,bumi_malay,247.9,877
Sarawak,1/1/2004,male,bumi_malay,255.3,1127
Sarawak,1/1/2005,female,bumi_malay,253.3,793
Sarawak,1/1/2005,male,bumi_malay,260.6,1035
Sarawak,1/1/2006,female,bumi_malay,258.9,907
Sarawak,1/1/2006,male,bumi_malay,266,1090
Sarawak,1/1/2007,female,bumi_malay,264.6,877
Sarawak,1/1/2007,male,bumi_malay,271.6,1059
Sarawak,1/1/2008,female,bumi_malay,270.3,912
Sarawak,1/1/2008,male,bumi_malay,277,1146
Sarawak,1/1/2009,female,bumi_malay,275.8,1035
Sarawak,1/1/2009,male,bumi_malay,282.4,1233
